"","word","stop"
"2277","schiffchen 
",NA
"2278","schiffchen, ",NA
"2279","schimmerschaft ",NA
"2280","schimmert ",NA
"2281","schimmerte ",NA
"2282","schlabbrig ",NA
"2283","schlackrig, ",NA
"2284","schlaf ",NA
"2285","schlafanzug ",NA
"2286","schlafbänder, ",NA
"2287","schlafen ",NA
"2288","schläfen. ",NA
"2289","schläft ",NA
"2290","schlag 
",NA
"2291","schlagen ",NA
"2292","schlägt 
",NA
"2293","schlangen ",NA
"2294","schlaufe 
",NA
"2295","schlaufen ",NA
"2296","schlaufenlaut 
",NA
"2297","schlecht, ",NA
"2298","schleier. ",NA
"2299","schleppe ",NA
"2300","schleusen ",NA
"2301","schließ ",NA
"2302","schließen ",NA
"2303","schließlich ",NA
"2304","schlingen ",NA
"2305","schlingen 
",NA
"2306","schlingen"" 
",NA
"2307","schlingenbildung ",NA
"2308","schlingt ",NA
"2309","schlossvorhänge, ",NA
"2310","schlucken ",NA
"2311","schluckte: ",NA
"2312","schlug ",NA
"2313","schlugen ",NA
"2314","schlummerig ",NA
"2315","schlungene ",NA
"2316","schluss ",NA
"2317","schlüsselblumen ",NA
"2318","schmale ",NA
"2319","schmalen ",NA
"2320","schmaus ",NA
"2321","schmelzsprech ",NA
"2322","schmerzen ",NA
"2323","schmiegt, ",NA
"2324","schmiegte ",NA
"2325","schmuggelten ",NA
"2326","schnabel, ",NA
"2327","schnalzen, ",NA
"2328","schnapp ",NA
"2329","schnatternden ",NA
"2330","schnaufend, ",NA
"2331","schnee ",NA
"2332","schnee: ",NA
"2333","schnee. ",NA
"2334","schneedecken ",NA
"2335","schneeporträts ",NA
"2336","schneidefläche, ",NA
"2337","schneien ",NA
"2338","schneisen ",NA
"2339","schnickschnack, ",NA
"2340","schnipselsprache ",NA
"2341","schnittenfregatten, ",NA
"2342","schnuppern, ",NA
"2343","schon ",NA
"2344","schon, ",NA
"2345","schon. ",NA
"2346","schönheit 
",NA
"2347","schräg ",NA
"2348","schreckschlaf, ",NA
"2349","schreckte ",NA
"2350","schrei. ",NA
"2351","schreiben, ",NA
"2352","schreibt ",NA
"2353","schreibt: ",NA
"2354","schrieb ",NA
"2355","schriebs ",NA
"2356","schriee, ",NA
"2357","schritte ",NA
"2358","schroffer ",NA
"2359","schulter ",NA
"2360","schüsseln ",NA
"2361","schüsselworte ",NA
"2362","schüttelt ",NA
"2363","schwalben, ",NA
"2364","schwall ",NA
"2365","schwanken, ",NA
"2366","schwantretboot 
",NA
"2367","schwanz ",NA
"2368","schwappt ",NA
"2369","schwarm, 
",NA
"2370","schwarz, ",NA
"2371","schwarze ",NA
"2372","schwarzem ",NA
"2373","schwarzen ",NA
"2374","schweben ",NA
"2375","schwebende ",NA
"2376","schwebt ",NA
"2377","schwebten ",NA
"2378","schweigen. ",NA
"2379","schweigend ",NA
"2380","schwemmen ",NA
"2381","schwemmt ",NA
"2382","schwer ",NA
"2383","schwere ",NA
"2384","schwimmend ",NA
"2385","schwitters, ",NA
"2386","schwofen ",NA
"2387","se ",NA
"2388","sechs ",NA
"2389","see ",NA
"2390","see 
",NA
"2391","see. ",NA
"2392","seeing ",NA
"2393","seemann ",NA
"2394","seemanns ",NA
"2395","segel ",NA
"2396","sehen ",NA
"2397","sehen: ",NA
"2398","sehl, ",NA
"2399","sehn. ",NA
"2400","sehnte ",NA
"2401","sei ",NA
"2402","seid ",NA
"2403","seidene ",NA
"2404","seile ",NA
"2405","sein ",NA
"2406","sein 
",NA
"2407","sein: ,,schnurz"". ",NA
"2408","sein. ",NA
"2409","seine ",NA
"2410","seinem ",NA
"2411","seinen ",NA
"2412","seiner ",NA
"2413","seit ",NA
"2414","seite ",NA
"2415","selber ",NA
"2416","selbst ",NA
"2417","selbstlaute ",NA
"2418","selbstschäumend, ",NA
"2419","sendung ",NA
"2420","setzt. ",NA
"2421","shaking 
",NA
"2422","show ",NA
"2423","shuttle ",NA
"2424","shuttle 
",NA
"2425","shuttles 
",NA
"2426","sich",NA
"2427","sich ",NA
"2428","sich 
",NA
"2429","sich, ",NA
"2430","sich. ",NA
"2431","sichtbar ",NA
"2432","sichtbares ",NA
"2433","sickerlicht ",NA
"2434","side ",NA
"2435","sie ",NA
"2436","sie 
",NA
"2437","sie: ",NA
"2438","sieben ",NA
"2439","siedlung ",NA
"2440","sieh ",NA
"2441","sieht, ",NA
"2442","sies ",NA
"2443","signale ",NA
"2444","silben ",NA
"2445","simsen, ",NA
"2446","sind ",NA
"2447","sind 
",NA
"2448","sind, ",NA
"2449","sind: ",NA
"2450","sind. ",NA
"2451","sing, ",NA
"2452","singsang ",NA
"2453","sinne ",NA
"2454","sinnkette, ",NA
"2455","sippe ",NA
"2456","sist ",NA
"2457","sitte ",NA
"2458","sitze, ",NA
"2459","sitzen ",NA
"2460","sitzen 
",NA
"2461","sitzen, ",NA
"2462","sitzt ",NA
"2463","skalen ",NA
"2464","skandinavischen ",NA
"2465","small,",NA
"2466","small, ",NA
"2467","snort, ",NA
"2468","so ",NA
"2469","so, ",NA
"2470","so: ",NA
"2471","so/",NA
"2472","socken ",NA
"2473","sogar ",NA
"2474","solange 
",NA
"2475","solchem ",NA
"2476","solcher ",NA
"2477","solches ",NA
"2478","solidarisieren, ",NA
"2479","solide ",NA
"2480","soll ",NA
"2481","sollte. ",NA
"2482","sollten ",NA
"2483","solos ",NA
"2484","something ",NA
"2485","sonne, ",NA
"2486","sonst ",NA
"2487","sorgen, ",NA
"2488","sort, ",NA
"2489","sorte, ",NA
"2490","sortierten ",NA
"2491","sortig ",NA
"2492","spalt ",NA
"2493","spanien, ",NA
"2494","spannte ",NA
"2495","spannung ",NA
"2496","später ",NA
"2497","spazieren, ",NA
"2498","speak ",NA
"2499","speichel ",NA
"2500","speichel 
",NA
"2501","speien ",NA
"2502","speien 
",NA
"2503","speis, ",NA
"2504","speisekarten ",NA
"2505","sperrt ",NA
"2506","spiegel ",NA
"2507","spiegelbild ",NA
"2508","spielen ",NA
"2509","spielregel ",NA
"2510","spitze ",NA
"2511","spitze 
",NA
"2512","spitzen ",NA
"2513","spitzen 
",NA
"2514","spitzenräume, ",NA
"2515","spots ",NA
"2516","sprachblasen, ",NA
"2517","sprache ",NA
"2518","sprache, ",NA
"2519","Sprache, ",NA
"2520","sprachen ",NA
"2521","sprachen 
",NA
"2522","sprachen, ",NA
"2523","sprachenkind, ",NA
"2524","sprachlaut, ",NA
"2525","sprachlichen ",NA
"2526","sprachmaschine ",NA
"2527","sprachschicht: ",NA
"2528","sprachverlusts ",NA
"2529","sprachwechsel, ",NA
"2530","sprachwellen ",NA
"2531","sprang, ",NA
"2532","sprangen, ",NA
"2533","sprechen ",NA
"2534","sprechen, ",NA
"2535","spreite, ",NA
"2536","sprich ",NA
"2537","spricht ",NA
"2538","spricht, ",NA
"2539","spricht? ",NA
"2540","springt ",NA
"2541","spucke, ",NA
"2542","spuk. ",NA
"2543","spulen ",NA
"2544","spur, ",NA
"2545","spuren ",NA
"2546","squeeze ",NA
"2547","ss ",NA
"2548","stacheln, ",NA
"2549","stahlen ",NA
"2550","stämme ",NA
"2551","stämme, ",NA
"2552","stammeln ",NA
"2553","stammen ",NA
"2554","stammt ",NA
"2555","stand ",NA
"2556","stände, ",NA
"2557","ständer, ",NA
"2558","stanislau. ",NA
"2559","stapel, ",NA
"2560","starb, ",NA
"2561","starb. ",NA
"2562","starrt ",NA
"2563","statik. ",NA
"2564","statt ",NA
"2565","stattdessen ",NA
"2566","stäubchen ",NA
"2567","steck ",NA
"2568","stecken ",NA
"2569","stecken 
",NA
"2570","stehen ",NA
"2571","stehlen, ",NA
"2572","steht ",NA
"2573","steht, ",NA
"2574","steigt ",NA
"2575","steigt, ",NA
"2576","stein, ",NA
"2577","stein. ",NA
"2578","steine, ",NA
"2579","steinen ",NA
"2580","stellen ",NA
"2581","stern, ",NA
"2582","sternnase ",NA
"2583","steuerten ",NA
"2584","stickenden ",NA
"2585","stieg ",NA
"2586","stille ",NA
"2587","stille 
",NA
"2588","stimmwege ",NA
"2589","Stimmwege, ",NA
"2590","stirn: ,,schauen ",NA
"2591","stoben ",NA
"2592","stöberndes ",NA
"2593","stocken, ",NA
"2594","stolze ",NA
"2595","storage, ",NA
"2596","störung ",NA
"2597","stoß ",NA
"2598","stoßen 
",NA
"2599","stotter ",NA
"2600","stottern ",NA
"2601","stottersaft ",NA
"2602","strampler 
",NA
"2603","strand, ",NA
"2604","strandfunde ",NA
"2605","strandhandtuch. ",NA
"2606","strandkörbe ",NA
"2607","strandspazierer, ",NA
"2608","stränge, ",NA
"2609","straße ",NA
"2610","straße. ",NA
"2611","straßen ",NA
"2612","sträuße ",NA
"2613","streck ",NA
"2614","streckt ",NA
"2615","streichen, ",NA
"2616","stress ",NA
"2617","strick ",NA
"2618","struktur ",NA
"2619","strümpfe. ",NA
"2620","studieren, ",NA
"2621","stuff ",NA
"2622","stühlchenspiel, ",NA
"2623","stummen ",NA
"2624","stummheit ",NA
"2625","stunden 
",NA
"2626","stundenlang ",NA
"2627","stundenlang, ",NA
"2628","substanziell, ",NA
"2629","such ",NA
"2630","suchen, ",NA
"2631","sucht ",NA
"2632","suchten, ",NA
"2633","suggested ",NA
"2634","suggestion) ",NA
"2635","summende ",NA
"2636","süßen ",NA
"2637","süstikpitsi ",NA
"2638","süstikpitsi 
",NA
"2639","symptom 
",NA
"2640","symptomen, ",NA
"2641","t ",NA
"2642","tablett. ",NA
"2643","tabletten, ",NA
"2644","taftvorhänge, ",NA
"2645","tag, ",NA
"2646","tage ",NA
"2647","tage, ",NA
"2648","tagelang ",NA
"2649","tagelangem ",NA
"2650","tages ",NA
"2651","täglich ",NA
"2652","tagung, ",NA
"2653","tal ",NA
"2654","tal, ",NA
"2655","talabende, ",NA
"2656","taler ",NA
"2657","talg ",NA
"2658","tals ",NA
"2659","talseite, ",NA
"2660","talwogen ",NA
"2661","tangstrick ",NA
"2662","tänzelt ",NA
"2663","tanzen. ",NA
"2664","tanzt ",NA
"2665","tanzt, ",NA
"2666","tap ",NA
"2667","tapped ",NA
"2668","tarnopol, ",NA
"2669","tasche ",NA
"2670","tassen. ",NA
"2671","tasten, ",NA
"2672","tastend ",NA
"2673","tat ",NA
"2674","täten. ",NA
"2675","tatort ",NA
"2676","tattern 
",NA
"2677","tatternden ",NA
"2678","tatternden 
",NA
"2679","tatting ",NA
"2680","tatting 
",NA
"2681","tattle ",NA
"2682","tattled ",NA
"2683","tau ",NA
"2684","tee. ",NA
"2685","teepflicht ",NA
"2686","teeth ",NA
"2687","teeth 
",NA
"2688","teilt ",NA
"2689","terriersnack. ",NA
"2690","ters ",NA
"2691","text ",NA
"2692","textverbunds ",NA
"2693","than ",NA
"2694","that ",NA
"2695","the ",NA
"2696","their ",NA
"2697","There ",NA
"2698","they ",NA
"2699","they 
",NA
"2700","things ",NA
"2701","this 
",NA
"2702","thread ",NA
"2703","through ",NA
"2704","tick ",NA
"2705","tick. ",NA
"2706","ticken ",NA
"2707","tier) ",NA
"2708","tiere. ",NA
"2709","till ",NA
"2710","time ",NA
"2711","timing, ",NA
"2712","tingeling, ",NA
"2713","tingeltangel, ",NA
"2714","tippenden ",NA
"2715","tisch, ",NA
"2716","tischlein ",NA
"2717","tischlein: ",NA
"2718","to ",NA
"2719","toffee, ",NA
"2720","tofuwürfel ",NA
"2721","told 
",NA
"2722","tolle ",NA
"2723","tongue. ",NA
"2724","too ",NA
"2725","topf. ",NA
"2726","totenkopf ",NA
"2727","totenkopfgesicht, ",NA
"2728","traben ",NA
"2729","traben. ",NA
"2730","trag ",NA
"2731","tragen ",NA
"2732","tragephasen ",NA
"2733","tragetage, ",NA
"2734","tragetasche ",NA
"2735","trägt ",NA
"2736","trägt. ",NA
"2737","tram 
",NA
"2738","transportmittel, ",NA
"2739","träumt ",NA
"2740","trecker, ",NA
"2741","trees ",NA
"2742","treib, ",NA
"2743","treibt ",NA
"2744","tres ",NA
"2745","tresen ",NA
"2746","tribüne ",NA
"2747","trinken ",NA
"2748","tritt ",NA
"2749","trocknen ",NA
"2750","trottet ",NA
"2751","trutzig, ",NA
"2752","try ",NA
"2753","tuch, ",NA
"2754","tuch. ",NA
"2755","tüll, ",NA
"2756","tulpen, ",NA
"2757","tun. ",NA
"2758","tunke, ",NA
"2759","tunnel, ",NA
"2760","tunnelblick. ",NA
"2761","türen ",NA
"2762","türmte ",NA
"2763","tzte ",NA
"2764","u ",NA
"2765","über ",NA
"2766","überdeterminiertheit ",NA
"2767","überdeterminierung ",NA
"2768","übereinander ",NA
"2769","überfüttert ",NA
"2770","übergangsüberzug: ",NA
"2771","übergeneralisierung ",NA
"2772","überm ",NA
"2773","überschuss, ",NA
"2774","übersetzen 
",NA
"2775","ubersetzen, ",NA
"2776","übersetzen, ",NA
"2777","übersetzten, ",NA
"2778","übertragen, ",NA
"2779","überträgt ",NA
"2780","übervolles ",NA
"2781","uerweilung, ",NA
"2782","ufer ",NA
"2783","ufer 
",NA
"2784","uhcr ",NA
"2785","uhstände ",NA
"2786","ui ",NA
"2787","ulas. ",NA
"2788","uleich ",NA
"2789","um ",NA
"2790","umbeschriften, ",NA
"2791","umgebung ",NA
"2792","umgekehrt. .i ",NA
"2793","umgibt, ",NA
"2794","umkreisend, ",NA
"2795","umrisse 
",NA
"2796","ums ",NA
"2797","umschlag ",NA
"2798","umsegelt; ",NA
"2799","umtost. ",NA
"2800","umwege, ",NA
"2801","unbegleitet, ",NA
"2802","unbegründeten, ",NA
"2803","unbeschwichtigt. ",NA
"2804","und ",NA
"2805","und 
",NA
"2806","une ",NA
"2807","uneindeutigen ",NA
"2808","unfold ",NA
"2809","ungar, ",NA
"2810","ungebildete ",NA
"2811","ungelenkten.",NA
"2812","ungelöstes ",NA
"2813","ungewärmten ",NA
"2814","unhörbarer ",NA
"2815","unklar ",NA
"2816","unllertartiges. ",NA
"2817","unlocked",NA
"2818","unmittelbaren ",NA
"2819","unnachlässigkeit. ",NA
"2820","unruhe ",NA
"2821","unruhig, ",NA
"2822","uns ",NA
"2823","uns, ",NA
"2824","unsere ",NA
"2825","unseren ",NA
"2826","unserer ",NA
"2827","unstetem ",NA
"2828","unter ",NA
"2829","unterbrechung ",NA
"2830","untereinander ",NA
"2831","unterkiefer, ",NA
"2832","unterkunft: ,,alles ",NA
"2833","unterm ",NA
"2834","unterschiede ",NA
"2835","unterschrieben ",NA
"2836","unterspült ",NA
"2837","untersuchen! ",NA
"2838","untersucht. ",NA
"2839","unterwegs ",NA
"2840","unvermittelt ",NA
"2841","unzählige ",NA
"2842","ursprung 
",NA
"2843","us ",NA
"2844","US 
",NA
"2845","use ",NA
"2846","usual ",NA
"2847","usual"" 
",NA
"2848","usw. ",NA
"2849","usw.) ",NA
"2850","uus ",NA
"2851","vater ",NA
"2852","vater, ",NA
"2853","Vaters ",NA
"2854","veilmaker ",NA
"2855","vent, ",NA
"2856","ver 
",NA
"2857","veranden. ",NA
"2858","verändern. ",NA
"2859","verändert. ",NA
"2860","verarbeiten ",NA
"2861","verb ",NA
"2862","verbands ",NA
"2863","verben ",NA
"2864","verblüfft: ",NA
"2865","verbreiten ",NA
"2866","verbunden ",NA
"2867","verdanken ",NA
"2868","verdauen, ",NA
"2869","verdaute 
",NA
"2870","vereinen ",NA
"2871","verflogen, ",NA
"2872","verflogen. ",NA
"2873","vergessen, ",NA
"2874","vergessene ",NA
"2875","vergesslichkeit. ",NA
"2876","vergraben ",NA
"2877","verhält ",NA
"2878","verholzene ",NA
"2879","verinselung, ",NA
"2880","verkauf ",NA
"2881","verkleiden. ",NA
"2882","verkleinern, ",NA
"2883","verknüpfungen ",NA
"2884","verkorksten ",NA
"2885","verlangen, ",NA
"2886","verlangt. ",NA
"2887","verlassen ",NA
"2888","verloren ",NA
"2889","vermehrte ",NA
"2890","vermehrten. ",NA
"2891","verordnungen, ",NA
"2892","verpackung. ",NA
"2893","verpuppt, ",NA
"2894","verreist. ",NA
"2895","verringern ",NA
"2896","verrückten ",NA
"2897","verschacktelt, ",NA
"2898","verschluckt.",NA
"2899","verschmelzung ",NA
"2900","verschobenen ",NA
"2901","verschwand.",NA
"2902","verschwinden, ",NA
"2903","versorgungen ",NA
"2904","versorgungsstränge 
",NA
"2905","versprechen 
",NA
"2906","versprechen, ",NA
"2907","versprecher ",NA
"2908","verstand ",NA
"2909","verstanden, ",NA
"2910","versteckst ",NA
"2911","verstehen ",NA
"2912","versteht ",NA
"2913","verstickten 
",NA
"2914","verstopft, ",NA
"2915","vertauschende ",NA
"2916","verteilen, ",NA
"2917","verteilt ",NA
"2918","verteilten. ",NA
"2919","Verteilung ... ",NA
"2920","vertrautesten ",NA
"2921","vertüpfelter ",NA
"2922","verwachsen, ",NA
"2923","verwandeln? ",NA
"2924","verwebtes ",NA
"2925","verwechselbar, ",NA
"2926","verweisen, ",NA
"2927","verwender ",NA
"2928","verwendern ",NA
"2929","verwringen ",NA
"2930","verwringung ",NA
"2931","verwunschenes ",NA
"2932","very",NA
"2933","very ",NA
"2934","verzierer, ",NA
"2935","viel ",NA
"2936","viel. ",NA
"2937","vieläugig ",NA
"2938","vielen ",NA
"2939","vier ",NA
"2940","vieren. ",NA
"2941","vierzehn ",NA
"2942","vokale ",NA
"2943","vol-",NA
"2944","voll ",NA
"2945","volle ",NA
"2946","volleyballspieler, ",NA
"2947","vom ",NA
"2948","von ",NA
"2949","von 
",NA
"2950","von ,,beobachten ",NA
"2951","vor ",NA
"2952","vor, ",NA
"2953","vor. ",NA
"2954","vorahnen ",NA
"2955","vorbei, ",NA
"2956","vorgestellten ",NA
"2957","vorhang ",NA
"2958","vorhang, ",NA
"2959","vorhänge, ",NA
"2960","vorhängen, ",NA
"2961","vorkam, ",NA
"2962","vorm ",NA
"2963","vorne ",NA
"2964","vorsetzte, ",NA
"2965","vorspringende ",NA
"2966","vorstellbar ",NA
"2967","vorwehte, ",NA
"2968","vorzeitige ",NA
"2969","w ",NA
"2970","wa ",NA
"2971","wabenartige ",NA
"2972","wabenartigen ",NA
"2973","wachgeblinzelt ",NA
"2974","wachsen ",NA
"2975","wachsen, ",NA
"2976","wachsfiguren. ",NA
"2977","wächst ",NA
"2978","wächst, ",NA
"2979","wacklige ",NA
"2980","wagten ",NA
"2981","wagten, ",NA
"2982","wahnsinn, ",NA
"2983","wahnte ",NA
"2984","wahr, ",NA
"2985","während ",NA
"2986","wahrgenommene ",NA
"2987","wahrheit ",NA
"2988","wald ",NA
"2989","wald. ",NA
"2990","waldbaracke, ",NA
"2991","wälder ",NA
"2992","walleh ",NA
"2993","wallpaper, ",NA
"2994","wallt ",NA
"2995","wand ",NA
"2996","wand, ",NA
"2997","wände, ",NA
"2998","wände) 
",NA
"2999","wandern ",NA
"3000","wandern, ",NA
"3001","wandern. ",NA
"3002","wandert, ",NA
"3003","wanderte ",NA
"3004","war ",NA
"3005","war. ",NA
"3006","ward ",NA
"3007","wäre ",NA
"3008","ware, ",NA
"3009","waren ",NA
"3010","wären ",NA
"3011","waren, ",NA
"3012","wären. ",NA
"3013","warm ",NA
"3014","warm, ",NA
"3015","warmem ",NA
"3016","warnung. ",NA
"3017","warst ",NA
"3018","wärterin ",NA
"3019","wärterin, ",NA
"3020","wartung ",NA
"3021","wartung, ",NA
"3022","warum ",NA
"3023","warum 
",NA
"3024","was ",NA
"3025","was 
",NA
"3026","was, ",NA
"3027","waschen. 
",NA
"3028","wasser ",NA
"3029","wasser, ",NA
"3030","wasserfarben, ",NA
"3031","wasserzeichen, ",NA
"3032","water ",NA
"3033","wattierte ",NA
"3034","we ",NA
"3035","we're ",NA
"3036","wear 
",NA
"3037","wechselt, ",NA
"3038","weg ",NA
"3039","weg, ",NA
"3040","wege ",NA
"3041","wegesrand ",NA
"3042","wegkommen ",NA
"3043","wegnickt ",NA
"3044","wegnimmt, ",NA
"3045","wegrand ",NA
"3046","wegstecken, ",NA
"3047","wegzuschlecken ",NA
"3048","weh ",NA
"3049","wehen, ",NA
"3050","wehte ",NA
"3051","weide ",NA
"3052","weiden, ",NA
"3053","weil ",NA
"3054","weiß ",NA
"3055","weiß, ",NA
"3056","weiße ",NA
"3057","weißen ",NA
"3058","weißer ",NA
"3059","weißlichtig ",NA
"3060","weit, ",NA
"3061","weit). ",NA
"3062","weiter ",NA
"3063","weiterheckt ",NA
"3064","weiterhelfen, ",NA
"3065","weitsicht, ",NA
"3066","welche ",NA
"3067","welchen ",NA
"3068","welcher ",NA
"3069","welches ",NA
"3070","welches, ",NA
"3071","welcomes ",NA
"3072","well, ",NA
"3073","wellenartig ",NA
"3074","wellenbrecher ",NA
"3075","wellenkämme ",NA
"3076","welt ",NA
"3077","welten ",NA
"3078","weltenden, ",NA
"3079","wen ",NA
"3080","wenig ",NA
"3081","wenn ",NA
"3082","wenn, ,,bei ",NA
"3083","wer ",NA
"3084","Wer ",NA
"3085","werden ",NA
"3086","werden, ",NA
"3087","wernicke, ",NA
"3088","wers ",NA
"3089","westliches, ",NA
"3090","westwind ",NA
"3091","wetzten? ",NA
"3092","what ",NA
"3093","what. ",NA
"3094","where",NA
"3095","which ",NA
"3096","who ",NA
"3097","wickelt ",NA
"3098","widerstand: 
",NA
"3099","wie ",NA
"3100","Wie ",NA
"3101","wie 
",NA
"3102","wie ) ",NA
"3103","wie) ",NA
"3104","wieder ",NA
"3105","wieder, ",NA
"3106","wiederhole ",NA
"3107","wiederholen : 
",NA
"3108","wiederkommt. ",NA
"3109","wiege ",NA
"3110","wiehert ",NA
"3111","wienklatsche, ",NA
"3112","wies ",NA
"3113","wiesen ",NA
"3114","wild ",NA
"3115","wilden ",NA
"3116","wildwechsel ",NA
"3117","will ",NA
"3118","wimpel, ",NA
"3119","wind ",NA
"3120","winden ",NA
"3121","wings 
",NA
"3122","winter ",NA
"3123","winters, ",NA
"3124","winzige ",NA
"3125","winziges ",NA
"3126","wir ",NA
"3127","wir 
",NA
"3128","wirbel ",NA
"3129","wird, ",NA
"3130","wird? ",NA
"3131","wirklich ",NA
"3132","wirt, ",NA
"3133","wischen) ",NA
"3134","wissen ",NA
"3135","wissen, ",NA
"3136","with ",NA
"3137","wo ",NA
"3138","woanders ",NA
"3139","wob ",NA
"3140","woher ",NA
"3141","wohin ",NA
"3142","wohl ",NA
"3143","wohnort ",NA
"3144","wohnort? ",NA
"3145","wolken ",NA
"3146","wolkendräue ",NA
"3147","wolle ",NA
"3148","wollen ",NA
"3149","wollte ",NA
"3150","wollten ",NA
"3151","woman 
",NA
"3152","women ",NA
"3153","womm, ",NA
"3154","words 
",NA
"3155","work. ",NA
"3156","world. ",NA
"3157","wort ",NA
"3158","wort, ",NA
"3159","wort: ",NA
"3160","worte ",NA
"3161","worten 
",NA
"3162","Wörterbuch 
",NA
"3163","wortes ",NA
"3164","wortfindungsschwierigkeiten ",NA
"3165","wortfindungsschwierigkeiten, ",NA
"3166","wortkaninchen ",NA
"3167","wörtlich. ",NA
"3168","wouldn't ",NA
"3169","wt ",NA
"3170","wuchs ",NA
"3171","wuchs. ",NA
"3172","wüchse ",NA
"3173","wuchsen, ",NA
"3174","wunder, ",NA
"3175","wunderlich ",NA
"3176","wundsinn ",NA
"3177","wurde ",NA
"3178","wurden, ",NA
"3179","würden, ",NA
"3180","wurzellos! ",NA
"3181","wurzeln ",NA
"3182","wurzeln, ",NA
"3183","wussten ",NA
"3184","wüssten ",NA
"3185","YES, ",NA
"3186","you ",NA
"3187","you : 
",NA
"3188","you. ",NA
"3189","you"". ",NA
"3190","yourself! ",NA
"3191","z. ",NA
"3192","zacken, ",NA
"3193","zackenkranz ",NA
"3194","zagen ",NA
"3195","zähe ",NA
"3196","zahlte 
",NA
"3197","zahn ",NA
"3198","zahnblütchen ",NA
"3199","zähne ",NA
"3200","zähne, ",NA
"3201","zahnen, ",NA
"3202","zähnen, ",NA
"3203","zahnfleischs ",NA
"3204","zahnweh ",NA
"3205","zappenduster ",NA
"3206","zarte ",NA
"3207","zaubermampf. ",NA
"3208","zaun ",NA
"3209","zäune, ",NA
"3210","zehe ",NA
"3211","zehen ",NA
"3212","zehn ",NA
"3213","zehn. ",NA
"3214","zeichen ",NA
"3215","zeigst, ",NA
"3216","zeigt ",NA
"3217","zeigten ",NA
"3218","zeile ",NA
"3219","zeile? ",NA
"3220","zeilen ",NA
"3221","zeilen? ",NA
"3222","zeit ",NA
"3223","Zeit ",NA
"3224","zeit, ",NA
"3225","zeiten, ",NA
"3226","zeiten. ",NA
"3227","zeitweh, ",NA
"3228","zelle, ",NA
"3229","zelt ",NA
"3230","zelt. ",NA
"3231","zerbrechlich ",NA
"3232","zerreiben 
",NA
"3233","zerren ",NA
"3234","zerren 
",NA
"3235","zerrieben 
",NA
"3236","zettelart ",NA
"3237","zeug ",NA
"3238","ziehen ",NA
"3239","ziehen. ",NA
"3240","zieht, ",NA
"3241","zier ",NA
"3242","zierliche ",NA
"3243","zimmer ",NA
"3244","zimmer, ",NA
"3245","zimmer. ",NA
"3246","zimmeretage, ",NA
"3247","zimmerhalbdunkel ",NA
"3248","zimmern, ",NA
"3249","zipfel, ",NA
"3250","zipfelig ",NA
"3251","zipfelndem ",NA
"3252","zipfelneid! ",NA
"3253","zipfliger ",NA
"3254","zirkumstanzen, ",NA
"3255","zischen ",NA
"3256","zittern 
",NA
"3257","zitternd ",NA
"3258","zitternden 
",NA
"3259","zöge 
",NA
"3260","zottelartig, ",NA
"3261","zt ",NA
"3262","zu
",NA
"3263","zu ",NA
"3264","zu, ",NA
"3265","zu. ",NA
"3266","zuerst ",NA
"3267","zufriedenheit ",NA
"3268","zug. ",NA
"3269","zugangsproblemen ",NA
"3270","züge, ",NA
"3271","zugehörigkeit ",NA
"3272","zügel ",NA
"3273","zügel, ",NA
"3274","zum ",NA
"3275","zunge ",NA
"3276","zungen ",NA
"3277","zupfe ",NA
"3278","zupft ",NA
"3279","zur ",NA
"3280","zurück, ",NA
"3281","zurück. ",NA
"3282","zurück. 
",NA
"3283","zusammen ",NA
"3284","zusammen, ",NA
"3285","zusammen.",NA
"3286","zusammentreten, ",NA
"3287","zuständen, ",NA
"3288","zutraulicher ",NA
"3289","zutsche ",NA
"3290","zutsche, ",NA
"3291","zwängte ",NA
"3292","zwar ",NA
"3293","zwei ",NA
"3294","zweideutig, ",NA
"3295","zweifel ",NA
"3296","zweifeln, ",NA
"3297","zweige ",NA
"3298","zweimal ",NA
"3299","zweite ",NA
"3300","zweite 
",NA
"3301","zweitsprache ",NA
"3302","zwiebliges ",NA
"3303","zwilling ",NA
"3304","zwillingskopf ",NA
"3305","zwischen ",NA
"3306","zwischen 
",NA
"3307","zwittern ",NA
"3308","zwölf ",NA
