"brentano_die-gruendung-prags-1814" "brentano_ponce-de-leon-1803" "goethe_der-buergergeneral-1793" "goethe_der-grosskophta-1791" "goethe_die-natuerliche-tochter-1803" "goethe_faust-der-tragoedie-zweiter-teil-1832" "goethe_torquato-tasso-1790" "iffland_das-erbtheil-des-vaters-1802" "iffland_der-spieler-1796" "kleist_amphitryon-1807" "kleist_der-zerbrochene-krug-1808" "kleist_die-familie-schroffenstein-1803" "kleist_die-hermannsschlacht-1808" "kleist_penthesilea-1808" "kleist_prinz-friedrich-von-homburg-1810" "kotzebue_der-hyperboreische-esel-1799" "kotzebue_die-deutschen-kleinstaedter-1802" "kotzebue_menschenhass-und-reue-1788" "schiller_die-braut-von-messina-1803" "schiller_die-jungfrau-von-orleans-1801" "schiller_die-piccolomini-1799" "schiller_kabale-und-liebe-1784" "schiller_maria-stuart-1800" "schiller_wallensteins-lager-1798" "schiller_wallensteins-tod-1799" "schiller_wilhelm-tell-1804" "schlegel_alarcos-1802" "tieck_der-gestiefelte-kater-1797" "tieck_die-verkehrte-welt-1800" "tieck_prinz-zerbino-1799" "tieck_ritter-blaubart-1797" "werner_der-vierundzwanzigste-februar-1809"
"maul" 0.00940483094816371 0.0249120293961947 0.0305530094714329 0 0 0.0045024763619991 0 0.004999500049995 0 0 0.03996003996004 0 0 0 0 0 0 0.00471609130352764 0 0 0 0.0241575069452832 0 0 0 0 0 0.00613233580670878 0.0256331385214806 0.00187740542570168 0 0
"möchten" 0.0062698872987758 0 0 0.0098159509202454 0.0101884870096791 0.0135074290859973 0.0161121404978651 0.014998500149985 0.0158772161947605 0 0 0.00489979910823656 0 0 0 0 0.00664231152441049 0.00943218260705527 0 0 0.00535905680600214 0.00402625115754721 0 0.0141083521444695 0 0.00423764725824222 0 0.00613233580670878 0 0.0112644325542101 0 0
"nachricht" 0 0.00622800734904867 0 0 0.0101884870096791 0.0045024763619991 0.00402803512446629 0 0 0 0 0.0440981919741291 0.0215889464594128 0.00466178732926204 0.00731368390258173 0 0.00664231152441049 0.0141482739105829 0 0.00406702456482837 0 0.00402625115754721 0 0 0.0219450641893128 0.00423764725824222 0 0 0 0.00563221627710504 0.00525237670045696 0
"nächste" 0.00470241547408185 0 0 0 0.0356597045338767 0.00675371454299865 0 0 0.010584810796507 0 0 0 0 0 0 0 0 0 0.0162972620599739 0.00813404912965674 0.00535905680600214 0 0.0183546859513234 0.0282167042889391 0.0292600855857503 0.00423764725824222 0 0.00613233580670878 0 0.00187740542570168 0 0
"nenn" 0.0062698872987758 0 0 0 0 0.00675371454299865 0.0120841053733989 0 0 0.0118182355374343 0.00666000666000666 0.0195991964329462 0.0107944732297064 0.0139853619877861 0.0219410517077452 0 0 0.00943218260705527 0 0.00406702456482837 0 0.0120787534726416 0 0 0.00731502139643758 0 0 0.0122646716134176 0.00512662770429611 0.00375481085140336 0.00525237670045696 0
"nötig" 0.00156747182469395 0.0249120293961947 0 0.0049079754601227 0.00509424350483953 0.0090049527239982 0.0120841053733989 0 0 0.00590911776871713 0 0.00979959821647312 0 0.00466178732926204 0 0 0 0.0141482739105829 0 0 0.0107181136120043 0.0120787534726416 0 0 0.00365751069821879 0 0.00986582478295185 0 0.00512662770429611 0.0093870271285084 0.00525237670045696 0
"oheim" 0 0 0 0.0049079754601227 0.0356597045338767 0.00225123818099955 0 0 0 0 0 0.00489979910823656 0 0 0.0146273678051635 0.102333196889071 0.026569246097642 0 0 0 0 0 0.0440512462831761 0 0 0.0254258835494533 0 0 0 0 0 0
"pforte" 0.00470241547408185 0.00311400367452434 0 0.0196319018404908 0.00509424350483953 0.0112561909049977 0.00402803512446629 0 0 0.0413638243810199 0 0.0146993973247097 0.00539723661485319 0.00932357465852408 0.0146273678051635 0 0 0 0.0162972620599739 0 0.00535905680600214 0 0.00367093719026467 0 0.00365751069821879 0.00847529451648445 0 0 0 0 0 0.0131337010769635
"rette" 0.00156747182469395 0.00311400367452434 0 0 0.0101884870096791 0.0045024763619991 0 0 0.0158772161947605 0 0.00666000666000666 0.0244989955411828 0 0.0233089366463102 0.0219410517077452 0 0 0 0.0108648413733159 0.00813404912965674 0 0.00805250231509442 0.0183546859513234 0 0.00731502139643758 0.00847529451648445 0.00986582478295185 0 0 0 0 0
"schließen" 0.00156747182469395 0.00622800734904867 0 0 0.0203769740193581 0.00225123818099955 0.00805607024893257 0.01999800019998 0.00529240539825351 0.0118182355374343 0 0 0.00539723661485319 0.0139853619877861 0.00731368390258173 0 0.00664231152441049 0 0.0162972620599739 0.0122010736944851 0.00535905680600214 0.00402625115754721 0.00367093719026467 0.0141083521444695 0.00365751069821879 0.00423764725824222 0 0.00613233580670878 0 0.00375481085140336 0.00525237670045696 0
"schwarze" 0.0156747182469395 0.00934201102357301 0 0 0 0.00675371454299865 0.00402803512446629 0 0 0 0 0.00489979910823656 0.0107944732297064 0 0 0 0 0.00471609130352764 0.0108648413733159 0.00406702456482837 0.00535905680600214 0.00805250231509442 0 0 0.00365751069821879 0.00847529451648445 0.0591949486977111 0.00613233580670878 0.00512662770429611 0.00187740542570168 0 0
"seitdem" 0 0.00311400367452434 0 0.0294478527607362 0 0.0045024763619991 0 0 0 0 0 0 0.00539723661485319 0 0 0 0.00664231152441049 0.0141482739105829 0.0108648413733159 0.0122010736944851 0.0160771704180064 0 0.0146837487610587 0 0.00365751069821879 0.00847529451648445 0 0 0.00512662770429611 0.0112644325542101 0.00525237670045696 0.026267402153927
"singt" 0.0188096618963274 0.018684022047146 0 0 0 0.00225123818099955 0 0 0 0 0 0.00489979910823656 0 0.00932357465852408 0 0 0.00664231152441049 0 0 0 0.00535905680600214 0 0 0 0 0 0.00986582478295185 0.00613233580670878 0.0256331385214806 0.0112644325542101 0.00525237670045696 0.0131337010769635
"throne" 0.0297819646691851 0 0 0 0.0152827305145186 0.00225123818099955 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0122010736944851 0 0.00805250231509442 0.022025623141588 0 0 0 0.0295974743488556 0 0.00512662770429611 0.00187740542570168 0 0
"ungeheuer" 0.0125397745975516 0 0 0 0.0101884870096791 0.0157586672669968 0.00402803512446629 0 0.00529240539825351 0.00590911776871713 0 0.00979959821647312 0.0107944732297064 0 0 0 0 0 0.00543242068665797 0 0 0.0161050046301888 0 0 0 0.00423764725824222 0 0.0183970074201263 0.00512662770429611 0.00563221627710504 0.0105047534009139 0
"warwand" 0 0 0 0 0 0 0 0 0 0 0 0.191092165221226 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"wolltest" 0.00156747182469395 0.00934201102357301 0 0.0098159509202454 0 0.00675371454299865 0.00402803512446629 0 0 0.0118182355374343 0 0.00979959821647312 0.0161917098445596 0.00466178732926204 0.00731368390258173 0 0 0.00471609130352764 0.0108648413733159 0.0162680982593135 0.0160771704180064 0.00805250231509442 0 0 0.0109725320946564 0.00423764725824222 0 0.00613233580670878 0.00512662770429611 0.00187740542570168 0.00525237670045696 0
"wurm" 0 0 0 0 0 0.00225123818099955 0 0.00999900009999 0 0 0 0.00489979910823656 0.00539723661485319 0.00466178732926204 0.00731368390258173 0 0 0.00471609130352764 0 0 0 0.0926037766235858 0.00734187438052935 0 0.00365751069821879 0 0.0197316495659037 0.00613233580670878 0 0.00375481085140336 0 0
"zarte" 0.00156747182469395 0.00311400367452434 0 0.0049079754601227 0 0.0045024763619991 0.0120841053733989 0 0 0.00590911776871713 0 0 0 0 0 0 0.00664231152441049 0 0.0108648413733159 0.0406702456482837 0.0160771704180064 0 0.0183546859513234 0 0.00731502139643758 0.00423764725824222 0 0 0.00512662770429611 0.0093870271285084 0 0
"zweck" 0.00156747182469395 0 0 0 0.0305654610290372 0.0090049527239982 0.0161121404978651 0.014998500149985 0.010584810796507 0.00590911776871713 0 0 0.0107944732297064 0.00466178732926204 0.00731368390258173 0 0 0 0 0 0.0267952840300107 0 0.00734187438052935 0 0.0146300427928752 0.00423764725824222 0 0 0 0.00187740542570168 0.00525237670045696 0
"zwölf" 0.00156747182469395 0.00311400367452434 0.0152765047357165 0 0 0 0 0 0.0264620269912675 0.00590911776871713 0 0 0.0161917098445596 0 0.0511957873180721 0 0.00664231152441049 0 0 0.00406702456482837 0.0160771704180064 0 0.00734187438052935 0 0.0146300427928752 0.00847529451648445 0 0 0 0.00375481085140336 0 0.0656685053848174
"blutig" 0.0156747182469395 0 0 0 0.00509424350483953 0.0045024763619991 0 0 0 0 0 0.0146993973247097 0 0 0 0 0 0 0.0108648413733159 0.00813404912965674 0.0107181136120043 0 0.0183546859513234 0 0.018287553491094 0.00423764725824222 0.0197316495659037 0 0 0 0.0157571301013709 0
"deswegen" 0 0.00622800734904867 0 0.0245398773006135 0 0 0.00402803512446629 0 0.010584810796507 0 0 0 0 0 0 0 0.013284623048821 0.00943218260705527 0.0108648413733159 0 0.0214362272240086 0.00805250231509442 0 0 0 0 0 0.0306616790335439 0.0256331385214806 0.00563221627710504 0.0157571301013709 0
"doktor" 0 0.0342540404197677 0 0 0 0.0045024763619991 0 0 0.00529240539825351 0 0.00666000666000666 0 0 0 0 0 0 0 0 0 0.00535905680600214 0 0 0 0 0 0 0 0.0153798831128883 0.0337932976626302 0.00525237670045696 0
"ebenso" 0 0.00934201102357301 0.0152765047357165 0.0196319018404908 0 0.00225123818099955 0 0 0 0 0 0 0 0 0 0 0.0199269345732315 0.0188643652141105 0 0 0 0.0161050046301888 0.00367093719026467 0 0 0 0 0.0245293432268351 0.00512662770429611 0.0112644325542101 0.0315142602027417 0
"edel" 0 0 0 0.0147239263803681 0.0254712175241977 0.0045024763619991 0.0241682107467977 0 0 0 0 0.0293987946494194 0 0 0.00731368390258173 0.0409332787556283 0 0.00943218260705527 0.00543242068665797 0.00406702456482837 0.00535905680600214 0.00402625115754721 0 0.0141083521444695 0.00365751069821879 0.00423764725824222 0.00986582478295185 0.00613233580670878 0.00512662770429611 0.00187740542570168 0 0
"edles" 0.0109723027728577 0.00311400367452434 0 0 0.0305654610290372 0.00675371454299865 0 0 0 0.00590911776871713 0 0 0 0 0 0 0.00664231152441049 0 0.00543242068665797 0.0203351228241419 0.00535905680600214 0.00402625115754721 0.011012811570794 0 0.00731502139643758 0.0127129417747267 0 0 0.00512662770429611 0.00375481085140336 0 0
"eilen" 0.0031349436493879 0.00622800734904867 0 0.0441717791411043 0.0101884870096791 0.0045024763619991 0.00402803512446629 0.004999500049995 0.00529240539825351 0.0118182355374343 0 0.00489979910823656 0.00539723661485319 0 0 0 0.00664231152441049 0.00471609130352764 0.00543242068665797 0.00813404912965674 0 0.00402625115754721 0.00367093719026467 0 0.00365751069821879 0 0.00986582478295185 0.00613233580670878 0 0.00375481085140336 0.00525237670045696 0.0131337010769635
"entsetzen" 0.0062698872987758 0 0.0152765047357165 0.0049079754601227 0.00509424350483953 0.00675371454299865 0 0 0 0.00590911776871713 0 0.00979959821647312 0 0.0279707239755722 0.00731368390258173 0 0 0 0.0217296827466319 0.0162680982593135 0 0.00402625115754721 0.00367093719026467 0 0.00365751069821879 0.00423764725824222 0.00986582478295185 0.00613233580670878 0.00512662770429611 0.00187740542570168 0.0105047534009139 0
"ergreift" 0.00156747182469395 0 0 0 0 0.00675371454299865 0.00805607024893257 0.00999900009999 0.00529240539825351 0.0177273533061514 0 0.00979959821647312 0 0.0139853619877861 0.00731368390258173 0 0.00664231152441049 0 0.0217296827466319 0.0162680982593135 0 0 0.0183546859513234 0 0.00365751069821879 0.00847529451648445 0 0 0 0.00563221627710504 0 0
"erlauben" 0.00156747182469395 0 0 0.0049079754601227 0.0101884870096791 0 0.00402803512446629 0.00999900009999 0.021169621593014 0 0.0133200133200133 0 0.00539723661485319 0 0 0 0.013284623048821 0.0188643652141105 0 0.00406702456482837 0.00535905680600214 0.0241575069452832 0.00367093719026467 0 0.00731502139643758 0 0 0.0122646716134176 0.00512662770429611 0.00563221627710504 0 0.0131337010769635
"erreichen" 0.0109723027728577 0 0 0.0049079754601227 0 0.0157586672669968 0.00402803512446629 0 0 0 0.00666000666000666 0.00489979910823656 0.0215889464594128 0.00466178732926204 0 0 0 0 0.00543242068665797 0.00406702456482837 0 0 0.00367093719026467 0 0.00731502139643758 0.0169505890329689 0 0 0.00512662770429611 0.0093870271285084 0 0
"erwacht" 0.0156747182469395 0.00622800734904867 0 0 0 0.0045024763619991 0.00805607024893257 0 0 0.0118182355374343 0 0.00489979910823656 0 0.0139853619877861 0.0146273678051635 0 0 0 0.0108648413733159 0.00813404912965674 0 0 0 0 0.00365751069821879 0 0.00986582478295185 0 0.0102532554085922 0.0093870271285084 0.00525237670045696 0
"exempel" 0 0 0.183318056828598 0 0 0 0 0.00999900009999 0.00529240539825351 0 0 0 0 0 0 0.0204666393778142 0.00664231152441049 0.00471609130352764 0 0 0 0.0120787534726416 0.00367093719026467 0.0423250564334086 0.00731502139643758 0 0 0.00613233580670878 0.0153798831128883 0.0112644325542101 0.00525237670045696 0
"falle" 0.0062698872987758 0.00311400367452434 0 0.0049079754601227 0 0.0045024763619991 0.0161121404978651 0.004999500049995 0 0.0177273533061514 0 0.00489979910823656 0.00539723661485319 0.00466178732926204 0.0146273678051635 0 0.00664231152441049 0 0.0162972620599739 0.00813404912965674 0 0.0120787534726416 0 0.0141083521444695 0.00731502139643758 0.00423764725824222 0 0 0 0.00375481085140336 0.0105047534009139 0
"fels" 0.00940483094816371 0.00311400367452434 0 0 0.0152827305145186 0.0315173345339937 0 0 0 0 0 0 0 0.0139853619877861 0 0 0 0 0.00543242068665797 0 0 0 0.00367093719026467 0 0 0.0169505890329689 0 0 0 0.00750962170280672 0.00525237670045696 0
"flut" 0.0188096618963274 0.00311400367452434 0 0 0.0152827305145186 0.0135074290859973 0 0 0 0 0 0 0.00539723661485319 0 0 0 0 0 0 0.0122010736944851 0.0107181136120043 0 0 0.0141083521444695 0.00365751069821879 0.00423764725824222 0.0197316495659037 0 0.0153798831128883 0.00375481085140336 0 0
"fürchterlich" 0.0031349436493879 0.00311400367452434 0 0 0.0254712175241977 0.0045024763619991 0.00402803512446629 0 0.0158772161947605 0.00590911776871713 0 0 0 0.00466178732926204 0 0 0 0.00471609130352764 0 0.0122010736944851 0.00535905680600214 0.0281837581028305 0.00367093719026467 0 0.00365751069821879 0.00847529451648445 0 0 0.0102532554085922 0.00187740542570168 0.0157571301013709 0
"gabe" 0.0219446055457153 0.00622800734904867 0 0 0.0254712175241977 0.0045024763619991 0.0241682107467977 0.00999900009999 0 0 0 0 0 0 0 0 0 0 0 0 0.00535905680600214 0 0 0 0 0.00423764725824222 0 0.00613233580670878 0.0153798831128883 0.00187740542570168 0 0
"gehalten" 0.0031349436493879 0 0 0.0098159509202454 0 0.0045024763619991 0 0.00999900009999 0.021169621593014 0 0.00666000666000666 0 0.00539723661485319 0 0.00731368390258173 0 0.0199269345732315 0 0 0 0.00535905680600214 0.00402625115754721 0.00367093719026467 0 0.0146300427928752 0.0127129417747267 0 0.00613233580670878 0.0102532554085922 0.00750962170280672 0.0105047534009139 0.0131337010769635
"gewohnt" 0.00156747182469395 0 0.0152765047357165 0.0196319018404908 0 0.0135074290859973 0.00402803512446629 0.014998500149985 0.00529240539825351 0 0 0 0.00539723661485319 0.00466178732926204 0.00731368390258173 0 0 0.00943218260705527 0 0.00406702456482837 0.0107181136120043 0.00402625115754721 0 0 0.00731502139643758 0.00847529451648445 0 0.00613233580670878 0.00512662770429611 0.00750962170280672 0.0105047534009139 0
"giebt" 0.0172421900716335 0.0342540404197677 0 0 0 0 0 0.06999300069993 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.026267402153927
"glieder" 0.0031349436493879 0 0 0.0049079754601227 0.00509424350483953 0.0270148581719946 0 0 0 0.0177273533061514 0 0 0.0107944732297064 0.0279707239755722 0.00731368390258173 0 0 0 0.0271621034332899 0.00406702456482837 0 0 0 0.0141083521444695 0.00365751069821879 0 0.00986582478295185 0 0 0.00187740542570168 0 0
"glückes" 0.0235120773704093 0.00311400367452434 0 0.0098159509202454 0.0101884870096791 0 0.00402803512446629 0 0 0 0 0 0 0.00932357465852408 0.00731368390258173 0 0 0 0.0162972620599739 0.00813404912965674 0.0107181136120043 0 0 0.0141083521444695 0.0146300427928752 0 0.0197316495659037 0 0 0 0 0
"größten" 0.00156747182469395 0.00311400367452434 0.0152765047357165 0.049079754601227 0.0101884870096791 0.0090049527239982 0.00805607024893257 0.00999900009999 0.00529240539825351 0 0 0 0 0 0 0.0204666393778142 0 0.00943218260705527 0 0.00813404912965674 0 0 0 0 0.00365751069821879 0 0 0 0.0205065108171845 0.00563221627710504 0.00525237670045696 0
"herunter" 0.00156747182469395 0.00934201102357301 0.0152765047357165 0 0.00509424350483953 0.00225123818099955 0 0.004999500049995 0.00529240539825351 0 0.0333000333000333 0.00489979910823656 0 0.00466178732926204 0 0 0.026569246097642 0 0 0 0 0.00402625115754721 0 0.0141083521444695 0.0109725320946564 0.00847529451648445 0 0 0.0102532554085922 0.00187740542570168 0.0210095068018278 0.052534804307854
"horch" 0.00940483094816371 0.00622800734904867 0.0152765047357165 0.0098159509202454 0 0.00225123818099955 0.00402803512446629 0 0 0 0 0.0293987946494194 0.0107944732297064 0 0 0 0.013284623048821 0 0.0108648413733159 0.0122010736944851 0 0 0.011012811570794 0 0.00731502139643758 0.00847529451648445 0.00986582478295185 0 0 0 0 0.026267402153927
"klage" 0.0219446055457153 0 0 0 0 0 0.00402803512446629 0.004999500049995 0.00529240539825351 0 0.0266400266400266 0 0 0 0 0 0 0.00471609130352764 0.0162972620599739 0.00406702456482837 0 0 0.00367093719026467 0 0.00731502139643758 0.00423764725824222 0.00986582478295185 0 0.0205065108171845 0.00563221627710504 0 0
"krankheit" 0 0.0311400367452434 0 0 0.00509424350483953 0 0.0161121404978651 0 0 0 0 0.00489979910823656 0 0 0 0 0 0 0 0 0 0 0.00367093719026467 0 0 0 0.0295974743488556 0 0.00512662770429611 0.0262836759598235 0.0157571301013709 0
"leibe" 0.0109723027728577 0.00934201102357301 0.0152765047357165 0.0049079754601227 0 0.0045024763619991 0 0 0.010584810796507 0 0.0133200133200133 0.0146993973247097 0 0.00466178732926204 0 0 0.00664231152441049 0.0188643652141105 0 0.00406702456482837 0 0 0 0.0282167042889391 0 0.00423764725824222 0 0.0122646716134176 0.00512662770429611 0.00563221627710504 0.00525237670045696 0
"mauern" 0.00470241547408185 0 0 0 0.0101884870096791 0.0225123818099955 0.00402803512446629 0 0 0 0 0.00489979910823656 0 0.0279707239755722 0 0 0 0.00471609130352764 0.00543242068665797 0.0122010736944851 0 0 0.00734187438052935 0 0 0.00847529451648445 0.0394632991318074 0 0 0.00187740542570168 0.00525237670045696 0
"nahen" 0.0062698872987758 0 0 0.0098159509202454 0.00509424350483953 0.0090049527239982 0.0201401756223314 0 0 0.0118182355374343 0 0.0146993973247097 0 0.00466178732926204 0 0 0 0 0.0217296827466319 0.0122010736944851 0.0214362272240086 0 0.00367093719026467 0.0141083521444695 0 0.00423764725824222 0 0 0 0.00375481085140336 0 0
"nenne" 0.0156747182469395 0.00934201102357301 0 0 0.00509424350483953 0.0045024763619991 0 0.004999500049995 0 0.00590911776871713 0 0.00489979910823656 0.00539723661485319 0.00466178732926204 0 0 0 0 0.0162972620599739 0.0162680982593135 0 0.00402625115754721 0 0 0.00365751069821879 0 0 0.0122646716134176 0 0.0093870271285084 0.00525237670045696 0
"prag" 0.0266470210197972 0 0 0 0 0 0 0 0.00529240539825351 0 0 0 0 0 0 0 0 0 0 0 0.0107181136120043 0 0 0 0.0658351925679383 0 0 0 0 0 0 0
"rosse" 0.0266470210197972 0 0 0 0.00509424350483953 0.0045024763619991 0 0 0 0 0 0.00489979910823656 0 0.0372942986340963 0 0 0 0 0.0108648413733159 0.00813404912965674 0 0 0 0.0141083521444695 0.00731502139643758 0 0.0197316495659037 0 0 0 0 0
"schaffen" 0 0.00622800734904867 0 0.0147239263803681 0.0101884870096791 0.0090049527239982 0.00402803512446629 0 0.010584810796507 0 0 0 0.00539723661485319 0.00466178732926204 0 0 0.013284623048821 0.00471609130352764 0.0162972620599739 0.00406702456482837 0.0107181136120043 0.0120787534726416 0.00367093719026467 0 0.0109725320946564 0.00847529451648445 0 0 0 0.00187740542570168 0 0.0394011032308905
"schreiber" 0.0109723027728577 0 0 0 0 0 0 0 0 0 0.146520146520147 0 0 0 0 0 0 0 0 0 0 0 0.0330384347123821 0 0 0 0 0 0 0 0 0
"setz" 0.00470241547408185 0.00311400367452434 0 0 0.00509424350483953 0.00225123818099955 0 0 0 0.00590911776871713 0.0266400266400266 0.0489979910823656 0.00539723661485319 0 0.0292547356103269 0 0 0.00471609130352764 0 0 0.00535905680600214 0.00402625115754721 0.00734187438052935 0 0.00731502139643758 0 0 0.0183970074201263 0 0.00187740542570168 0.00525237670045696 0
"soldat" 0 0.00311400367452434 0 0.0049079754601227 0 0.0112561909049977 0 0 0.010584810796507 0 0 0 0 0 0 0 0 0.0141482739105829 0 0.00406702456482837 0.0160771704180064 0 0 0.155191873589165 0 0 0 0 0.00512662770429611 0.00187740542570168 0.00525237670045696 0.105069608615708
"solltest" 0.00156747182469395 0.00311400367452434 0 0.0049079754601227 0.0101884870096791 0.00675371454299865 0.028196245871264 0 0 0.0118182355374343 0 0.0244989955411828 0 0.00466178732926204 0 0 0 0.00471609130352764 0 0.00813404912965674 0.00535905680600214 0.0161050046301888 0.00367093719026467 0 0 0 0 0.00613233580670878 0.0102532554085922 0.00375481085140336 0.00525237670045696 0
"strafen" 0.00156747182469395 0.00311400367452434 0.0152765047357165 0.0147239263803681 0.00509424350483953 0.0045024763619991 0.00805607024893257 0 0.00529240539825351 0.0236364710748685 0.00666000666000666 0.00489979910823656 0.0215889464594128 0 0.00731368390258173 0 0 0 0.0108648413733159 0.00813404912965674 0.00535905680600214 0.00805250231509442 0.011012811570794 0 0 0.00423764725824222 0 0 0.00512662770429611 0 0.00525237670045696 0.026267402153927
"tafel" 0.0031349436493879 0 0 0.0098159509202454 0 0.00675371454299865 0.00402803512446629 0 0 0.0413638243810199 0 0 0.00539723661485319 0 0.00731368390258173 0 0.00664231152441049 0.0282965478211658 0 0 0.0321543408360129 0.0120787534726416 0.00367093719026467 0 0.00731502139643758 0.00423764725824222 0 0.00613233580670878 0 0 0 0
"tier" 0.0172421900716335 0 0 0 0 0.00675371454299865 0.00805607024893257 0 0 0 0 0 0.026986183074266 0.00932357465852408 0.00731368390258173 0 0 0.00943218260705527 0.0108648413733159 0.00406702456482837 0 0 0 0.0141083521444695 0.00731502139643758 0.00423764725824222 0 0 0.00512662770429611 0.00187740542570168 0.0157571301013709 0
"treuer" 0.00783735912346976 0.00934201102357301 0 0 0.0101884870096791 0.0090049527239982 0.00805607024893257 0.014998500149985 0.00529240539825351 0.00590911776871713 0 0 0.0107944732297064 0 0.00731368390258173 0 0 0.00943218260705527 0.00543242068665797 0 0.0160771704180064 0 0.00734187438052935 0 0.00731502139643758 0.00847529451648445 0.00986582478295185 0 0 0.00187740542570168 0 0
"trotz" 0.00156747182469395 0 0 0 0 0.00225123818099955 0.00805607024893257 0.004999500049995 0 0 0.0133200133200133 0.00979959821647312 0.00539723661485319 0.0186471493170482 0.0146273678051635 0 0.013284623048821 0 0.00543242068665797 0.00406702456482837 0.0160771704180064 0 0.0183546859513234 0 0 0.00423764725824222 0.00986582478295185 0.00613233580670878 0 0.0131418379799118 0 0
"verdienst" 0 0 0 0.0098159509202454 0.0101884870096791 0.00675371454299865 0.0443083863691291 0.004999500049995 0.00529240539825351 0.00590911776871713 0 0 0 0 0 0.0204666393778142 0 0 0.00543242068665797 0.0162680982593135 0.00535905680600214 0.00402625115754721 0.00367093719026467 0 0.0146300427928752 0 0.0197316495659037 0 0 0.00187740542570168 0.00525237670045696 0
"versöhnt" 0.0031349436493879 0.00311400367452434 0 0 0.0101884870096791 0.00675371454299865 0.0120841053733989 0 0 0.0118182355374343 0.00666000666000666 0.00979959821647312 0.00539723661485319 0 0.0219410517077452 0 0 0 0.0380269448066058 0.0162680982593135 0 0.00402625115754721 0.0146837487610587 0 0.00365751069821879 0 0 0 0 0.00187740542570168 0 0
"wandeln" 0 0.00311400367452434 0 0.0049079754601227 0.0152827305145186 0.0157586672669968 0.0322242809957303 0 0 0 0 0 0.00539723661485319 0 0 0.0204666393778142 0 0.00471609130352764 0.0108648413733159 0.00813404912965674 0.00535905680600214 0.00402625115754721 0.00367093719026467 0 0 0 0 0.00613233580670878 0.00512662770429611 0.0112644325542101 0 0
"wirken" 0 0 0 0.0098159509202454 0.0662251655629139 0.0112561909049977 0.0322242809957303 0 0.00529240539825351 0 0 0 0 0 0.00731368390258173 0 0 0.0141482739105829 0 0.00406702456482837 0 0 0 0 0 0 0 0 0 0.00750962170280672 0 0
"wunden" 0.0172421900716335 0.0124560146980973 0 0 0 0.00225123818099955 0 0 0.010584810796507 0 0.01998001998002 0 0 0.00932357465852408 0 0 0 0 0.0162972620599739 0.00813404912965674 0 0.00402625115754721 0 0 0.00365751069821879 0 0.0493291239147593 0.00613233580670878 0.00512662770429611 0 0 0.0131337010769635
"ziemlich" 0 0.00934201102357301 0 0.0049079754601227 0 0.0045024763619991 0 0.004999500049995 0 0 0 0 0.00539723661485319 0 0 0 0.00664231152441049 0.0141482739105829 0 0 0.00535905680600214 0 0 0 0 0 0 0.0122646716134176 0.0205065108171845 0.0262836759598235 0.0262618835022848 0
"zügel" 0.0235120773704093 0.00311400367452434 0 0 0 0.0045024763619991 0 0 0 0 0 0.00979959821647312 0 0.0419560859633583 0.00731368390258173 0 0 0 0.0162972620599739 0 0.00535905680600214 0.00805250231509442 0 0 0.00365751069821879 0 0 0 0 0.00187740542570168 0 0
"altar" 0.0031349436493879 0.00311400367452434 0 0 0.0152827305145186 0.00225123818099955 0.00402803512446629 0 0 0.0413638243810199 0.0133200133200133 0.00979959821647312 0 0.0139853619877861 0.0146273678051635 0 0.00664231152441049 0 0.0162972620599739 0.00813404912965674 0.0107181136120043 0.0120787534726416 0.00734187438052935 0 0 0 0 0 0 0 0 0
"bart" 0.0219446055457153 0.00311400367452434 0 0 0 0.0045024763619991 0 0 0 0 0.00666000666000666 0 0 0.00466178732926204 0 0 0 0 0 0 0 0.00402625115754721 0 0 0 0 0 0.0367940148402527 0 0.00187740542570168 0.0525237670045696 0
"dritten" 0.0031349436493879 0.00311400367452434 0 0.0196319018404908 0 0.00675371454299865 0 0 0 0 0.0333000333000333 0.0195991964329462 0.00539723661485319 0.00466178732926204 0.0146273678051635 0 0.00664231152441049 0.00943218260705527 0 0.00406702456482837 0 0.00805250231509442 0 0 0 0 0.0197316495659037 0 0.0153798831128883 0.00375481085140336 0 0.0131337010769635
"enkel" 0.0141072464222456 0 0 0 0 0 0.00805607024893257 0.00999900009999 0.010584810796507 0 0 0.00979959821647312 0.0161917098445596 0 0 0 0.00664231152441049 0.00471609130352764 0.0108648413733159 0.0122010736944851 0.0107181136120043 0.00402625115754721 0 0 0 0.0211882362912111 0.00986582478295185 0 0 0.00187740542570168 0 0
"ergeben" 0.00783735912346976 0.00311400367452434 0.0152765047357165 0.0098159509202454 0 0.00675371454299865 0.00402803512446629 0 0 0.00590911776871713 0.01998001998002 0.00489979910823656 0.0107944732297064 0.00932357465852408 0 0 0 0 0.00543242068665797 0.0122010736944851 0.00535905680600214 0 0.00367093719026467 0.0282167042889391 0.00731502139643758 0 0.00986582478295185 0 0.00512662770429611 0.00375481085140336 0.00525237670045696 0
