
"Mon Sep 27 2021 11:24:37 GMT+0200 (CEST)","LC12","LC12_1",-1,4884,251,"KBD:32"," Es war sein größter Traum, wenn auch zugleich seine größte Angst, einmal mit dem Fallschirm aus einem Flugzeug zu springen.","all","LC","RUB","12LC"
"Mon Sep 27 2021 11:24:37 GMT+0200 (CEST)","LC12","LC12_2",0,5128,244,"KBD:32"," Es war ein turbulenter Fall.","all","LC","RUB","12LC"
"Mon Sep 27 2021 11:24:37 GMT+0200 (CEST)","LC12","LC12_3",1,5390,262,"KBD:32"," Harry hatte jedoch den Spaß seines Lebens.","all","LC","RUB","12LC"
"Mon Sep 27 2021 11:24:37 GMT+0200 (CEST)","LC12","LC12_4",2,5612,222,"KBD:32"," Mächtig durchgeschüttelt kam er wieder heil am Boden an und sprang sofort nochmal.","all","LC","RUB","12LC"
"Mon Sep 27 2021 11:24:37 GMT+0200 (CEST)","SM11","SM11_fixation",NA,5863,251,"KBD:32","X","all","SM","RUB","11SM"
"Mon Sep 27 2021 11:24:37 GMT+0200 (CEST)","SM11","SM11_0",-2,6095,232,"KBD:32","Petra besuchte letzte Woche ihr Lieblingsmuseum, in dem sie schon lange nicht mehr gewesen war.","all","SM","RUB","11SM"
"Mon Sep 27 2021 11:24:37 GMT+0200 (CEST)","SM11","SM11_1",-1,6335,240,"KBD:32"," Sie verbrachte Stunden damit, sich die Bilder, Kunstwerke, Ausstellungstücke und Info-Texte durchzulesen und alles in Erfahrung zu bringen, was sie konnte.","all","SM","RUB","11SM"
"Mon Sep 27 2021 11:24:37 GMT+0200 (CEST)","SM11","SM11_2",0,6557,222,"KBD:32"," Es war ein heftiger Rausch.","all","SM","RUB","11SM"
"Mon Sep 27 2021 11:24:37 GMT+0200 (CEST)","SM11","SM11_3",1,6785,228,"KBD:32"," Petra vergaß schnell die Zeit und wurde fast im Museum eingeschlossen, doch der Hausmeister bemerkte sie zum Glück noch rechtzeitig.","all","SM","RUB","11SM"
"Mon Sep 27 2021 11:24:37 GMT+0200 (CEST)","MM18","MM18_fixation",NA,7029,244,"KBD:32","X","all","MM","RUB","18MM"
"Mon Sep 27 2021 11:24:37 GMT+0200 (CEST)","MM18","MM18_0",-2,7247,218,"KBD:32","Für Lars war das Aufstehen eine Zwangsarbeit.","all","MM","RUB","18MM"
"Mon Sep 27 2021 11:24:37 GMT+0200 (CEST)","MM18","MM18_1",-1,7603,356,"KBD:32"," Jeden Morgen weigerte er sich so lange, das Steuer seines Lebens zu übernehmen,","all","MM","RUB","18MM"
"Mon Sep 27 2021 11:24:37 GMT+0200 (CEST)","MM18","MM18_2",0,7865,262,"KBD:32"," bis Xenia ihn wachrüttelte.","all","MM","RUB","18MM"
"Mon Sep 27 2021 11:24:37 GMT+0200 (CEST)","MM18","MM18_3",1,8120,255,"KBD:32"," Bis ins hohe Alter wuchs er aus seinen Kinderschuhen nie ganz heraus.","all","MM","RUB","18MM"
"Mon Sep 27 2021 11:24:37 GMT+0200 (CEST)","MM18","MM18_4",2,8450,330,"KBD:32"," Aber zu seinem Glück setzte Xenia ihm auch nie die Pistole auf die Brust.","all","MM","RUB","18MM"
"Mon Sep 27 2021 11:24:37 GMT+0200 (CEST)","instruction4",NA,NA,11338,2888,"KBD:32","ENDE des test. danke....",NA,NA,NA,NA
