"participant","itemId","regionId","roiRelPosition","elapsedTime","timeInterval","keyCode","string","setName","groupName","tag1","tag2"
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem20","fillerem20_7",2,340802,1720,"KBD:32"," Ihre Kinder waren ohnehin blind für den Schmutz.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","MM5","MM5_fixation",NA,341458,656,"KBD:32","X","all","MM","RUB","5MM"
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","MM5","MM5_0",-4,344722,3264,"KBD:32","Louise schwingt  sich gerade für ein Technikprojekt ein.","all","MM","RUB","5MM"
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","MM5","MM5_1",-3,349626,4904,"KBD:32"," Sie kann mit ihrem Geist jede Welle reiten und in Gesprächen mit ganzen Bibliotheken um sich werfen.","all","MM","RUB","5MM"
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","MM5","MM5_2",-2,351642,2016,"KBD:32"," Wenn sie am Computer sitzt, werden ihre Finger zu kleinen Kabeln","all","MM","RUB","5MM"
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","MM5","MM5_3",-1,353482,1840,"KBD:32"," und verschmelzen mit dem Gerät zu einem Gewitter aus Information.","all","MM","RUB","5MM"
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","MM5","MM5_4",0,355538,2056,"KBD:32"," In letzter Zeit kam es jedoch gelegentlich zu Stromausfällen.","all","MM","RUB","5MM"
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","MM5","MM5_5",1,359641,4103,"KBD:32"," Fehlt der Saft, tippt sie einfach im Dunkeln auf ihren eigenen Synapsen weiter.","all","MM","RUB","5MM"
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","MM5","MM5_6",2,362714,3073,"KBD:32"," Ihr Gedächtnis ist eine hochauflösende Kamera und verliert nichts.","all","MM","RUB","5MM"
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem17","fillerem17_fixation",NA,363385,671,"KBD:32","X","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem17","fillerem17_0",-3,367282,3897,"KBD:32","Esra wollte ihren ehemaligen Arbeitgeber vor Gericht in Frikassee verwandeln.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem17","fillerem17_1",-2,370882,3600,"KBD:32"," Doch sie wusste nicht, dass die Firma sich von einem der gefährlichsten Raubtiere im Meer vertreten ließ.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem17","fillerem17_2",-1,372873,1991,"KBD:32"," Keines seiner Opfer war je von ihm verschont worden.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem17","fillerem17_3",0,373729,856,"KBD:32"," Der Anwalt war ein Hai.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem17","fillerem17_4",1,376178,2449,"KBD:32"," Wen er zwischen die Zähne bekam, der konnte damit rechnen, im Gerichtssaal zerfetzt zu werden.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","MM12","MM12_fixation",NA,377338,1160,"KBD:32","X","all","MM","RUB","12MM"
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","MM12","MM12_0",-4,379570,2232,"KBD:32","Harry war ein Überflieger, wenn es um Tetris ging.","all","MM","RUB","12MM"
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","MM12","MM12_1",-3,384010,4440,"KBD:32"," Mit blitzgeölten Bewegungen rattern seine Hände über die Tasten, ansonsten sah man nur eine steinerne Statue vor dem Spielautomaten.","all","MM","RUB","12MM"
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","MM12","MM12_2",-2,387658,3648,"KBD:32"," Seine Gedanken lebten in einer Art Blase und waren immun gegen das schrille Geschnatter der Zaungäste.","all","MM","RUB","12MM"
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","MM12","MM12_3",-1,389937,2279,"KBD:32"," Wie in einem wilden Strudel schraubten sich die Tetris-Steine zu Boden.","all","MM","RUB","12MM"
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","MM12","MM12_4",0,391242,1305,"KBD:32"," Es war ein turbulenter Fall.","all","MM","RUB","12MM"
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","MM12","MM12_5",1,394858,3616,"KBD:32"," Harrys Highscore jedoch explodierte immer weiter nach oben.","all","MM","RUB","12MM"
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem01","fillerem01_fixation",NA,395522,664,"KBD:32","X","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem01","fillerem01_0",-6,397658,2136,"KBD:32","Nach Martas Meinung war Depression eine Kröte,","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem01","fillerem01_1",-5,398922,1264,"KBD:32"," die schmierig auf deinem Kopf hocken konnte,","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem01","fillerem01_2",-4,400490,1568,"KBD:32"," bis sie endlich doch noch herunterrutschte.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem01","fillerem01_3",-3,402282,1792,"KBD:32"," Die Traurigkeit aber, in  der sie die letzten zehn Tage verbracht hatte,","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem01","fillerem01_4",-2,403058,776,"KBD:32"," war eine andere.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem01","fillerem01_5",-1,404018,960,"KBD:32"," Hektisch und aggressiv.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem01","fillerem01_6",0,404762,744,"KBD:32"," Mit scharfen Krallen.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem01","fillerem01_7",1,405929,1167,"KBD:32"," Sie hatte nicht auf Marta gesessen,","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem01","fillerem01_8",2,406914,985,"KBD:32"," sondern sie richtig überfallen.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem14","fillerem14_fixation",NA,407467,553,"KBD:32","X","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem14","fillerem14_0",-6,408657,1190,"KBD:32","Lea hatte sich angewöhnt,","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem14","fillerem14_1",-5,412034,3377,"KBD:32"," ihren Bruder Matti nur noch als das Grab der Familie vorzustellen,","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem14","fillerem14_2",-4,416074,4040,"KBD:32"," seit dieser immer mehr in den dunklen Machenschaften einer Bande Kleinkrimineller aufging.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem14","fillerem14_3",-3,418642,2568,"KBD:32"," Er empfand sein neues Leben hingegen durchaus als Bereicherung","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem14","fillerem14_4",-2,419258,616,"KBD:32"," und hatte keine Ahnung,","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem14","fillerem14_5",-1,420002,744,"KBD:32"," warum sie ihm vorwarf,","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem14","fillerem14_6",0,421490,1488,"KBD:32"," er würde das Gold der Familie versilbern.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem14","fillerem14_7",1,424737,3247,"KBD:32"," Er dachte immer, mit ihr auf einer Wellenlänge gewesen zu sein.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm08","fillersm08_fixation",NA,425434,697,"KBD:32","X","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm08","fillersm08_0",-3,428386,2952,"KBD:32","Silas ist Kriminologe und interessiert sich schon seit seiner Kindheit für Kriminalfälle.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm08","fillersm08_1",-2,431346,2960,"KBD:32"," Da Silas parallel ein Interesse in Naturwissenschaften entwickelte, war Kriminologie das Beste, was er studieren konnte.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm08","fillersm08_2",-1,433074,1728,"KBD:32"," Er hatte schon immer wissen wollen, wie es dazu kommt, dass sich Menschen","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm08","fillersm08_3",0,433994,920,"KBD:32"," die Hände schmutzig machen.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm08","fillersm08_4",1,436586,2592,"KBD:32"," Die Motive, die inneren Konflikte, und natürlich mit welcher Technik die Täter gefasst werden.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm08","fillersm08_5",2,438362,1776,"KBD:32"," Am meisten fasziniert ihn noch immer die DNA,","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm08","fillersm08_6",3,440338,1976,"KBD:32"," und wie so etwas Kleines so deutliche Spuren hinterlässt.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem22","fillerem22_fixation",NA,441402,1064,"KBD:32","X","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem22","fillerem22_0",-4,444490,3088,"KBD:32","Anna und Luisa waren ein Herz und eine Seele.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem22","fillerem22_1",-3,446026,1536,"KBD:32"," Lange Zeit steuerten sie gemeinsam durch dick und dünn,","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem22","fillerem22_2",-2,447137,1111,"KBD:32"," bis sie eines Tages vom Kurs abkamen ","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem22","fillerem22_3",-1,447866,729,"KBD:32","und ihre Freundschaft ","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem22","fillerem22_4",0,448858,992,"KBD:32"," den Bach runter ging.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm25","fillersm25_fixation",NA,449522,664,"KBD:32","X","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm25","fillersm25_0",-2,451266,1744,"KBD:32","Die Gefühle seiner Mitmenschen berührten Simon nicht.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm25","fillersm25_1",-1,452634,1368,"KBD:32"," Wenn jemand um ihn herum zu emotional war,","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm25","fillersm25_2",0,453610,976,"KBD:32"," wurde er zum Stein.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm25","fillersm25_3",1,454465,855,"KBD:32"," Er war kein guter Zuhörer,","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm25","fillersm25_4",2,456506,2041,"KBD:32"," der durch seine bloße Anwesenheit Trost und Wärme gespendet hätte.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm25","fillersm25_5",3,458658,2152,"KBD:32"," Vielmehr blieb er regungslos und ließ sein Gegenüber mit dessen Problemen allein. ","all","filleritems",NA,NA
"Thu Jul 15 2021 07:07:31 GMT+0200 (Mitteleuropäische Sommerzeit)","instruction4",NA,NA,460210,1552,"KBD:32","ENDE des test. danke....",NA,NA,NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","title",NA,NA,4103,4103,"KBD:32","GROUP 1: self paced essai",NA,NA,NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","instruction1",NA,NA,5677,1574,"KBD:32","press [space] to continue. [leertaste] drücken, um weiter...",NA,NA,NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","instruction2",NA,NA,8223,2546,"KBD:32","Wenn das X erscheint, drücken Sie bitte jedesmal die Leer...",NA,NA,NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","practice01","practice01_fixation",NA,8960,737,"KBD:32","X",NA,NA,NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","practice01","practice01_0",NA,10415,1455,"KBD:32","Sie bekommen im Folgenden ein paar Texte zu sehen. Jedesmal, wenn Sie die Leertaste drücken, wird ein neuer Abschnitt aufgedeckt.",NA,NA,NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","practice01","practice01_1",NA,12207,1792,"KBD:32"," Es ist notwendig, die einzeln erscheinenden Abschnitte aufmerksam zu lesen.",NA,NA,NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","practice02","practice02_fixation",NA,12831,624,"KBD:32","X",NA,NA,NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","practice02","practice02_0",NA,14151,1320,"KBD:32","Lassen Sie sich Zeit, die Texte und Fragen genau zu lesen.",NA,NA,NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","practice02","practice02_1",NA,15159,1008,"KBD:32"," Lesen Sie dies dennoch im gewohnten Tempo.",NA,NA,NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","practice03","practice03_fixation",NA,15711,552,"KBD:32","X",NA,NA,NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","practice03","practice03_0",NA,17055,1344,"KBD:32","Es geht bei den folgenden Texten nicht um schnelles Lesen.",NA,NA,NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","practice03","practice03_1",NA,18927,1872,"KBD:32"," Ihre Lesegeschwindigkeit wird zwar erfasst, hat aber keinen Einflusz auf den weiteren Verlauf des Tests.",NA,NA,NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","practice03","practice03_2",NA,20383,1456,"KBD:32"," Sie können den Test auch jederzeit abbrechen.",NA,NA,NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","instruction3",NA,NA,20999,616,"KBD:32","Lesen Sie:",NA,NA,NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem20","fillerem20_fixation",NA,21623,624,"KBD:32","X","all","filleritems",NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem20","fillerem20_0",-5,24694,3071,"KBD:32","Eigentlich sollten die Figuren im Regal dafür sorgen,","all","filleritems",NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem20","fillerem20_1",-4,28838,4144,"KBD:32"," dass Erna stets alle Hände voll zu tun hatte, wenn sie staubwedelnd durch die Wohnung fegte.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem20","fillerem20_2",-3,30934,2096,"KBD:32"," Die Putzfee hatte jedoch ein Geistesblitz ereilt,","all","filleritems",NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem20","fillerem20_3",-2,33734,2800,"KBD:32"," als sie einmal zufällig lange genug vor einem der Staubfänger verweilt war.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem20","fillerem20_4",-1,35862,2128,"KBD:32"," Man musste bei manchem Reinigungsakt einfach","all","filleritems",NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem20","fillerem20_5",0,36734,872,"KBD:32"," ein Auge zudrücken,","all","filleritems",NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem20","fillerem20_6",1,38269,1535,"KBD:32"," dann säuberten sich die Regale wie von selbst.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem20","fillerem20_7",2,40229,1960,"KBD:32"," Ihre Kinder waren ohnehin blind für den Schmutz.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc23","fillerlc23_fixation",NA,40869,640,"KBD:32","X","all","filleritems",NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc23","fillerlc23_0",NA,41798,929,"KBD:32","Endlich war es da -","all","filleritems",NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc23","fillerlc23_1",NA,44101,2303,"KBD:32"," das lang ersehnte Wochenende im Vergnügungspark.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc23","fillerlc23_2",NA,47093,2992,"KBD:32"," Tom und seine FreundInnen reihten sich wieder und wieder in die Schlangen der Wartenden. ","all","filleritems",NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc23","fillerlc23_3",NA,49477,2384,"KBD:32"," Sie ließen keines der Fahrgeschäfte aus. ","all","filleritems",NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc23","fillerlc23_4",NA,50797,1320,"KBD:32"," Ihr Highlight war ein Ritt auf der Achterbahn.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem17","fillerem17_fixation",NA,51348,551,"KBD:32","X","all","filleritems",NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem17","fillerem17_0",-3,56053,4705,"KBD:32","Esra wollte ihren ehemaligen Arbeitgeber vor Gericht in Frikassee verwandeln.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem17","fillerem17_1",-2,59940,3887,"KBD:32"," Doch sie wusste nicht, dass die Firma sich von einem der gefährlichsten Raubtiere im Meer vertreten ließ.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem17","fillerem17_2",-1,61708,1768,"KBD:32"," Keines seiner Opfer war je von ihm verschont worden.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem17","fillerem17_3",0,63020,1312,"KBD:32"," Der Anwalt war ein Hai.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem17","fillerem17_4",1,66173,3153,"KBD:32"," Wen er zwischen die Zähne bekam, der konnte damit rechnen, im Gerichtssaal zerfetzt zu werden.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm25","fillersm25_fixation",NA,66683,510,"KBD:32","X","all","filleritems",NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm25","fillersm25_0",-2,68575,1892,"KBD:32","Die Gefühle seiner Mitmenschen berührten Simon nicht.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm25","fillersm25_1",-1,70279,1704,"KBD:32"," Wenn jemand um ihn herum zu emotional war,","all","filleritems",NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm25","fillersm25_2",0,71271,992,"KBD:32"," wurde er zum Stein.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm25","fillersm25_3",1,72183,912,"KBD:32"," Er war kein guter Zuhörer,","all","filleritems",NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm25","fillersm25_4",2,73735,1552,"KBD:32"," der durch seine bloße Anwesenheit Trost und Wärme gespendet hätte.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm25","fillersm25_5",3,75663,1928,"KBD:32"," Vielmehr blieb er regungslos und ließ sein Gegenüber mit dessen Problemen allein. ","all","filleritems",NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem01","fillerem01_fixation",NA,76159,496,"KBD:32","X","all","filleritems",NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem01","fillerem01_0",-6,77615,1456,"KBD:32","Nach Martas Meinung war Depression eine Kröte,","all","filleritems",NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem01","fillerem01_1",-5,79806,2191,"KBD:32"," die schmierig auf deinem Kopf hocken konnte,","all","filleritems",NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem01","fillerem01_2",-4,81519,1713,"KBD:32"," bis sie endlich doch noch herunterrutschte.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem01","fillerem01_3",-3,84334,2815,"KBD:32"," Die Traurigkeit aber, in  der sie die letzten zehn Tage verbracht hatte,","all","filleritems",NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem01","fillerem01_4",-2,85022,688,"KBD:32"," war eine andere.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem01","fillerem01_5",-1,85670,648,"KBD:32"," Hektisch und aggressiv.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem01","fillerem01_6",0,86390,720,"KBD:32"," Mit scharfen Krallen.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem01","fillerem01_7",1,87590,1200,"KBD:32"," Sie hatte nicht auf Marta gesessen,","all","filleritems",NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerem01","fillerem01_8",2,88686,1096,"KBD:32"," sondern sie richtig überfallen.","all","filleritems",NA,NA
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","SM2","SM2_fixation",NA,89278,592,"KBD:32","X","all","SM","RUB","2SM"
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","SM2","SM2_0",-6,92006,2728,"KBD:32","John war im Büro grenzenlos ehrgeizig.","all","SM","RUB","2SM"
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","SM2","SM2_1",-5,93702,1696,"KBD:32"," Alles, was er bei der Arbeit tat,","all","SM","RUB","2SM"
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","SM2","SM2_2",-4,94630,928,"KBD:32"," war Teil einer Strategie,","all","SM","RUB","2SM"
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","SM2","SM2_3",-3,95726,1096,"KBD:32"," um eine weitere Beförderung zu bekommen.","all","SM","RUB","2SM"
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","SM2","SM2_4",-2,96893,1167,"KBD:32"," Er war sehr wettbewerbsorientiert","all","SM","RUB","2SM"
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","SM2","SM2_5",-1,97517,624,"KBD:32"," und erwartete immer,","all","SM","RUB","2SM"
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","SM2","SM2_6",0,99710,2193,"KBD:32"," dass von der Tribüne stehende Ovationen kamen.","all","SM","RUB","2SM"
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","SM2","SM2_7",1,100981,1271,"KBD:32"," Sein Chef war mit Johns Arbeit zufrieden,","all","SM","RUB","2SM"
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","SM2","SM2_8",2,102525,1544,"KBD:32"," aber seine Kollegen waren seinen Ehrgeiz leid.","all","SM","RUB","2SM"
"Thu Jul 15 2021 07:10:52 GMT+0200 (Mitteleuropäische Sommerzeit)","LC5","LC5_fixation",NA,102997,472,"KBD:32","X","all","LC","RUB","5LC"
