corpus,drama,figure_surface,figure_id,Gender,Age
qd,nmfn.0,ALLE ANWESENDEN,alle_anwesenden,,
qd,nmfn.0,DER ALTE GÄRTNER,der_alte_gärtner,,
qd,nmfn.0,DIE NICHTE,die_nichte,,
qd,nmfn.0,PIERRE,pierre,,
qd,nmfn.0,EINE DAME DER HALLE,die_damen_der_halle,,
qd,nmfn.0,DIE DAME DER HALLE,die_dame_der_halle,,
qd,nmfn.0,LOUISE,louise,,
qd,nmfn.0,ZEITUNGSVERBREITER,zeitungsverbreiter,,
qd,nmfn.0,VOLK (2. AKT),volk_2,,
qd,nmfn.0,GRÄFIN VON CHOISY,gräfin_von_choisy,,
qd,nmfn.0,MONSIEUR,monsieur,,
qd,nmfn.0,OBERDIREKTOR DES TELEGRAPHEN,oberdirektor_des_telegraphen,,
qd,nmfn.0,NEY,ney,,
qd,nmfn.0,KURIER,kurier,,
qd,nmfn.0,EINE LINIENINFANTERIE-PATROUILLE,eine_linieninfanterie-patrouille,,
qd,nmfn.0,DER GENSD'ARMES (1. AKT),ein_gensdarmes_2,,
qd,nmfn.0,FOUCHÉ,fouché,,
qd,nmfn.0,CARNOT,carnot,,
qd,nmfn.0,OFFIZIER (2. Akt),offizier_2,,
qd,nmfn.0,DER EMIGRANT,der_emigrant,,
qd,nmfn.0,OFFIZIER (3. Akt),offizier_3,,
qd,nmfn.0,SCHNEIDERMEISTER,schneidermeister,,
qd,nmfn.0,FRAU DES SCHNEIDERMEISTERS,frau_des_schneidermeisters,,
qd,nmfn.0,EIN ÄLTLICHES FRAUENZIMMER,ein_ältliches_frauenzimmer,,
qd,nmfn.0,DIE LEUTE,die_leute,,
qd,nmfn.0,DONNERNDES GESCHREI DES VOLKES,andere,,
qd,nmfn.0,DER NEBENSTEHENDE,der_nebenstehende,,
qd,nmfn.0,EINER AUS DER MASSE,einer_aus_der_masse,,
qd,nmfn.0,EIN ANDERER,ein_anderer,,
qd,nmfn.0,EIN NEBENSTEHENDER,ein_nebenstehender,,
qd,nmfn.0,ALLE,alle,,
qd,nmfn.0,ERSTER BÜRGER (3. ATK),ein_bürger_3,,
qd,nmfn.0,ZWEITER BÜRGER (3. ATKT,zweiter_bürger_3,,
qd,nmfn.0,JOUVE,jouve,,
qd,nmfn.0,EIN VORSTÄDTER,ein_vorstädter,,
qd,nmfn.0,VORSTÄDTER VON ST,vorstädter,,
qd,nmfn.0,GÖTTIN DER VERNUNFT,göttin_der_vernunft,,
qd,nmfn.0,HAUPTMANN DER GENSD'ARMES,ein_hauptmann_der_gensdarmes,,
qd,nmfn.0,EIN ANKOMMENDER,der_angekommene,,
qd,nmfn.0,EIN KRÄMER,ein_krämer,,
qd,nmfn.0,FRAU DES KRÄMERS,frau_des_krämers,,
qd,nmfn.0,ALTER GARDEGRENADIER,alter_gardegrenadier,,
qd,nmfn.0,DER ANDERE,der_andere,,
qd,nmfn.0,DER BÜRGER,der_bürger,,
qd,nmfn.0,SCHILDWACHE,schildwache,,
qd,nmfn.0,OFFIZIER DER GARDEGRENADIERE ZU FUSS,offizier_der_gardegrenadiere_zu_fuss,,
qd,nmfn.0,OFFIZIER DER POLNISCHEN LANZENREITER,offizier_der_polnischen_lanzenreiter,,
qd,nmfn.0,HORTENSE,hortense,,
qd,nmfn.0,VOLK (4. AKT),das_volk_4,,
qd,nmfn.0,DIE OFFIZIERE,die_offiziere,,
qd,nmfn.0,EIN OFFIZIER,ein_offizier,,
qd,nmfn.0,KAMMERHERR,kammerherr,,
qd,nmfn.0,EINE ORDONNANZ,eine_ordonnanz,,
qd,nmfn.0,EINE ANDERE ORDONNANZ,eine_andere_ordonnanz,,
qd,nmfn.0,DIE SCHREIBENDEN,die_schreibenden,,
qd,nmfn.0,DER JUNGE,der_junge,,
qd,nmfn.0,EINE DAME,eine_dame,,
qd,nmfn.0,DONNERNDES GESCHREI DER TRUPPEN,donnerndes_geschrei_der_truppen,,
qd,nmfn.0,ERSTER PIQUEUR,erster_piqueur,,
qd,nmfn.0,DRITTER PIQUEUR,dritter_piqueur,,
qd,nmfn.0,ZWEITER PIQUEUR,zweiter_piqueur,,
qd,nmfn.0,OBERSTALLMEISTER,oberstallmeister,,
qd,nmfn.0,FELDWEBEL,feldwebel,,
qd,nmfn.0,SCHLESIER,schlesier,,
qd,nmfn.0,BLÜCHER,blücher,,
qd,nmfn.0,GNEISENAU,gneisenau,,
qd,nmfn.0,DER ZIETHENSCHE HUSAR,der_ziethensche_husar,,
qd,nmfn.0,ERSTER BERLINER,der_berliner,,
qd,nmfn.0,EIN ZWEITER BERLINER FREIWILLIGER,der_andere_berliner,,
qd,nmfn.0,DIE HUSAREN,die_husaren,,
qd,nmfn.0,MAJOR,major,,
qd,nmfn.0,ERSTER JÄGER,erster_jäger,,
qd,nmfn.0,VIERTER JÄGER,vierter_jäger,,
qd,nmfn.0,DRITTER JÄGER,dritter_jäger,,
qd,nmfn.0,ZWEITER JÄGER,zweiter_jäger,,
qd,nmfn.0,SECHSTER JÄGER,sechster_jäger,,
qd,nmfn.0,FÜNFTER JÄGER,fünfter_jäger,,
qd,nmfn.0,MARKETENDERIN,marketenderin,,
qd,nmfn.0,JÄGER,jäger,,
qd,nmfn.0,DER UNTEROFFIZIER,der_unteroffizier,,
qd,nmfn.0,BOURMONT,bourmont,,
qd,nmfn.0,SERGEANT,sergeant,,
qd,nmfn.0,DER KAPITÄN,der_kapitän,,
qd,nmfn.0,ERSTER OFFIZIER,erster_offizier,,
qd,nmfn.0,ZWEITER OFFIZIER,zweiter_offizier,,
qd,nmfn.0,DRITTER OFFIZIER,dritter_offizier,,
qd,nmfn.0,EIN IN DER FERNE IN DIE SCHLACHTLINIE RÜCKENDES REGIMENT,ein_in_der_ferne_in_die_schlachtlinie_rückendes_regiment,,
qd,nmfn.0,LABÉDOYÈRE,labédoyère,,
qd,nmfn.0,DROUOT,drouot,,
qd,nmfn.0,ADJUTANTEN,adjutanten,,
qd,nmfn.0,EIN FLÜGELADJUTANT,ein_flügeladjutant,,
qd,nmfn.0,EIN FUSSGARDIST,ein_fussgardist,,
qd,nmfn.0,NEBENSTEHENDE KAMERADEN,nebenstehende_kameraden,,
qd,nmfn.0,WIEDER EIN GARDIST,wieder_ein_gardist,,
qd,nmfn.0,DAs HEER,das_heer,,
qd,nmfn.0,EIN ADJUTANT,ein_adjutant_4,,
qd,nmfn.0,ZWEITER ADJUTANT,zweiter_adjutant_4,,
qd,nmfn.0,EIN ANDERER OFFIZIER,ein_anderer_offizier,,
qd,nmfn.0,DER HERANSPRENGENDE ADJUTANT,der_heransprengende_adjutant,,
qd,nmfn.0,DIE OFFIZIERE DER GARDE,die_offiziere_der_garde,,
qd,nmfn.0,DIE GARDE,die_garde,,
qd,nmfn.0,HERZOG VON BRAUNSCHWEIG,herzog_von_braunschweig,,
qd,nmfn.0,SCHWARZER BECKER,schwarzer_becker,,
qd,nmfn.0,ARTILLERIEOBRIST,ein_englischer_artillerieobrist,,
qd,nmfn.0,ADELINE,adeline,,
qd,nmfn.0,HERZOG VON WELLINGTON,herzog_von_wellington,,
qd,nmfn.0,HERZOGIN VON CHIMAY,herzogin_von_chimay,,
qd,nmfn.0,PREUSSISCHER ADJUTANT,preussischer_adjutant,,
qd,nmfn.0,EIN ENGLISCHER OFFIZIER,ein_englischer_offizier,,
qd,nmfn.0,DIE HOCHLÄNDISCHEN REGIMENTER,die_hochländischen_regimenter,,
qd,nmfn.0,ERSTER AUFWÄRTER,erster_aufwärter,,
qd,nmfn.0,ZWEITER AUFWÄRTER,zweiter_aufwärter,,
qd,nmfn.0,DER TRAINKNECHT EINER KANONE,der_trainknecht_einer_kanone,,
qd,nmfn.0,DER OSTPREUSSISCHE FELDWEBEL,der_ostpreussische_feldwebel,,
qd,nmfn.0,EPHRAIM,ephraim,,
qd,nmfn.0,BÜLOW,bülow,,
qd,nmfn.0,EIN HERANSPRENGENDER ADJUTANT,ein_heransprengender_adjutant,,
qd,nmfn.0,EIN ENGLISCHER JÄGER,ein_englischer_jäger,,
qd,nmfn.0,EIN SERGEANT DER ENGLISCHEN JÄGER,ein_sergeant_der_englischen_jäger,,
qd,nmfn.0,JAMES,james,,
qd,nmfn.0,DER AM HOHLWEG KOMMANDIERENDE ENGLISCHE GENERAL,general,,
qd,nmfn.0,DER HAUPTMANN,ein_hauptmann_der_hannoverischen_scharfschützen,,
qd,nmfn.0,FRITZ,fritz,,
qd,nmfn.0,EIN ALTER HANNOVERISCHER SCHARFSCHUTZ,ein_alter_hannoverischer_scharfschutz,,
qd,nmfn.0,DER SCHÜTZENHAUPTMANN,der_schützenhauptmann,,
qd,nmfn.0,EIN FRANZÖSISCHER HAUPTMANN,ein_französischer_hauptmann,,
qd,nmfn.0,EIN ANDERER FRANZÖSISCHER HAUPT MANN,ein_anderer_französischer_haupt_mann,,
qd,nmfn.0,EIN ENGLISCHER LINIENSOLDAT,ein_englischer_liniensoldat,,
qd,nmfn.0,EIN FRANZÖSISCHER SOLDAT,ein_französischer_soldat,,
qd,nmfn.0,FRANZÖSISCHE ADJUTANTEN,französische_adjutanten,,
qd,nmfn.0,EIN ENGLISCHER OBRIST,ein_englischer_obrist,,
qd,nmfn.0,DER ADJUTANT,adjutant,,
qd,nmfn.0,DER ALTE HANNOVERSCHE SCHARFSCHÜTZ,der_alte_hannoversche_scharfschütz,,
qd,nmfn.0,LORD SOMERSET,lord_somerset,,
qd,nmfn.0,VERSPRENGTE ENGLISCHE DRAGONER,versprengte_englische_dragoner,,
qd,nmfn.0,MILHAUD,milhaud,,
qd,nmfn.0,DIE KÜRASSIERE,die_kürassiere,,
qd,nmfn.0,KÜRASSIER,einer_der_kürassiere,,
qd,nmfn.0,ENGLISCHER FAHNENTRÄGER,englischer_fahnenträger,,
qd,nmfn.0,EIN OFFIZIER DES GENERALSTABES,ein_offizier_des_generalstabes,,
qd,nmfn.0,PÄCHTER LACOSTE,pächter_lacoste,,
qd,nmfn.0,DER ERSTE OFFIZIER,der_erste_offizier,,
qd,nmfn.0,EIN ANDERER OFFIZIER DER GARDEGRENA DIERE ZU PFERDE,ein_anderer_offizier_der_gardegrena_diere_zu_pferde,,
qd,nmfn.0,EIN OFFIZIER DER SUITE,ein_offizier_der_suite,,
qd,nmfn.0,DER ADJUTANT (5),adjutant_5,,
qd,nmfn.0,DRITTER ADJUTANT,dritter_adjutant_5,,
qd,nmfn.0,ZWEITER ADJUTANT (5),zweiter_adjutant_5,,
qd,nmfn.0,ANDERE ADJUTANTEN,viele_adjutanten,,
qd,nmfn.0,EIN ANKOMMENDER ADJUTANT,ein_ankommender_adjutant,,
qd,nmfn.0,GARDEMUSIK SPIELT,gardemusik_spielt,,
qd,nmfn.0,ALLE OFFIZIERE DER SUITE,alle_offiziere_der_suite,,
qd,nmfn.0,EINER DER GARDEHOBOISTEN,einer_der_gardehoboisten,,
qd,nmfn.0,LOBAU,lobau,,
qd,nmfn.0,ZIETHEN,ziethen,,
qd,nmfn.0,EINE MASSE FRANZÖSISCHER REITER,eine_masse_französischer_reiter,,
qd,nmfn.0,EINE MASSE FRANZÖSISCHER INFANTERIE,eine_masse_französischer_infanterie,,
qd,nmfn.0,EINE MASSE FRANZÖSISCHER REITTENDER ARTILLERIE,eine_masse_französischer_reittender_artillerie,,
qd,nmfn.0,EIN FRANZÖSISCHER INFANTERIEOFFIZIER,ein_französischer_infanterieoffizier,,
qd,nmfn.0,EIN ENGLISCHER DRAGONEROFFIZIER,der_dragoneroffizier,,
qd,nmfn.0,ENGLISCHE REITEREI,englische_reiterei,,
qd,nmfn.0,PREUSSISCHE REITEREI,preussische_reiterei,,
qd,nmfn.0,DIE GRANITKOLONNE,die_granitkolonne,,
qd,nmfn.0,VOLK (5. AKT),volk_5,,
